,mouse,date,str_name,pfc_name,Stimulus_related_firing_P_value_str,Movement_related_firing_P_value_str,Reward_related_firing_P_value_str,BG_firing_CC_with_PPD_str,BG_firing_CC_with_PPD_P_value_str,Response_magnitude_CC_with_PPD_str,Response_magnitude_CC_with_PPD_P_value_str,Stimulus_related_firing_P_value_pfc,Movement_related_firing_P_value_pfc,Reward_related_firing_P_value_pfc,BG_firing_CC_with_PPD_pfc,BG_firing_CC_with_PPD_P_value_pfc,Response_magnitude_CC_with_PPD_pfc,Response_magnitude_CC_with_PPD_P_value_pfc
0,AKED01,20210721,str_1,pfc_7,1.720738340272461e-08,4.690693039470936e-18,0.00013894089719078217,0.02813967059451327,0.6003409806545534,0.1264270680665045,0.018134137671456725,2.2255933661188525e-11,1.371978975584876e-14,0.3268749649101672,0.02333159543414791,0.6640229809142575,0.1702368436525009,0.0014118894981611674
1,AKED01,20210721,str_3,pfc_8,5.7849167026090625e-05,0.0006206538211204916,0.0005771050305589592,-0.15121797069332252,0.004638124778366595,-0.2696425078102249,3.1490289054092116e-07,0.02947687096932946,0.0011893198703578087,0.16868389517896842,-0.02035609728555722,0.7047188636607162,0.04615440536511681,0.39000941489005025
2,AKED01,20210721,str_5,pfc_92,5.417467959733134e-07,0.39870727553582885,0.9762179706404299,-0.08407078642228169,0.11694792600091464,-0.12218089187388839,0.02243637735158828,0.17244089975926435,0.48356457127285535,0.024876493748347054,0.0963563465834733,0.07220672790697062,0.10592339208908379,0.04801011728402873
3,AKED01,20210722,str_1,pfc_7,0.06245875712285082,0.19520503834532443,0.9566993362237992,0.1374659656158013,0.011046444562373208,0.16524165254847356,0.002204154003617707,0.05908145819430329,0.0918737035212076,0.2771773706961028,0.26252719158902516,8.807003543483291e-07,0.3481481229389783,3.756058421148694e-11
4,AKED01,20210722,str_15,pfc_12,0.686482926869945,0.6835101629465017,0.42845823454915577,0.15442899680800604,0.004257703294216052,0.16372740155242083,0.0024228807794193265,0.6991692813155825,0.24800072164664833,0.01153697009701524,-0.28274207451102146,1.0917573432552759e-07,-0.40971123502345663,3.0969894802918955e-15
5,AKED01,20210722,str_17,pfc_60,0.5561768565728155,1.2057238708028798e-07,0.0009512733130313913,-0.0513749808488662,0.3442296179132517,-0.2188217275216906,4.592287708681185e-05,0.5020092988028849,0.030510025706863154,0.7367997771876817,-0.10318498878259597,0.05697267127963584,-0.10145319862110794,0.06128887553231623
6,AKED01,20210722,str_2,pfc_82,0.0026506534785084132,0.03834446001711469,0.3320110759987972,0.10617106770992517,0.0501226728981461,0.08087869833440323,0.13609815071051,0.7793842369160319,0.0005276117264746343,0.0663922367388878,0.3191580227737395,1.6352781422377185e-09,0.3445799097522571,6.106187175745427e-11
7,AKED01,20210722,str_6,pfc_12,0.009493911668649255,3.836514232576891e-08,3.517405681275867e-05,-0.1703641006158932,0.0015910797944746326,-0.33411666028247,2.4510543214681483e-10,0.6991692813155825,0.24800072164664833,0.01153697009701524,-0.28274207451102146,1.0917573432552759e-07,-0.40971123502345663,3.0969894802918955e-15
8,AKED01,20210722,str_7,pfc_49,0.4195834341786222,1.7335193302662259e-06,0.00015728327906719197,0.30264396538527244,1.1810564209490363e-08,0.32365468792059665,9.343941006946065e-10,0.3189317446414277,1.594382456637826e-05,0.0006339090050916037,0.007588077477301473,0.8889678708953649,-0.23001776910012256,1.7898836241142424e-05
9,AKED01,20210722,str_7,pfc_51,0.4195834341786222,1.7335193302662259e-06,0.00015728327906719197,0.30264396538527244,1.1810564209490363e-08,0.32365468792059665,9.343941006946065e-10,0.3010266171951954,0.29377802983102574,0.939846557500147,0.2734550864143027,2.9094236624212663e-07,0.30668206676401716,7.365048526078663e-09
10,AKED01,20210722,str_9,pfc_73,0.0007299274620938116,0.0010363441027524335,2.963697067621263e-14,0.0337142921756817,0.5349518491077314,0.04060841800065958,0.4547995466317789,0.22122611244248702,6.273619560776766e-09,0.2338347071429575,0.037386702968510446,0.49139273422458174,-0.12722952519353026,0.01875443841344877
11,AKED01,20210722,str_10,pfc_26,0.007246968336489804,0.0007327238412874047,0.23956749960079138,0.22221489346546658,3.468911344091684e-05,0.34023239143651357,1.0947296696576034e-10,0.001887723216496545,0.05049331639391647,0.3314857790244983,0.34654360437750326,4.676922441511644e-11,0.3565798373583489,1.162394538407944e-11
12,AKED01,20210723,str_1,pfc_26,0.005370634501582973,0.41767293821639906,0.9298243639909307,-0.09271055651048668,0.06199553609355863,-0.14215359744145614,0.004103768449935072,2.1928561827309338e-08,0.21906910317216355,0.18652137916531386,0.09917451726702423,0.045816953617314214,0.11497962899487488,0.02048616858776503
13,AKED01,20210723,str_1,pfc_71,0.005370634501582973,0.41767293821639906,0.9298243639909307,-0.09271055651048668,0.06199553609355863,-0.14215359744145614,0.004103768449935072,0.017185245673974482,0.005830507162260936,2.401854539974291e-30,0.18427708809415333,0.00018872050802008788,0.15432078051596304,0.0018171727755918459
14,AKED01,20210723,str_1,pfc_10,0.005370634501582973,0.41767293821639906,0.9298243639909307,-0.09271055651048668,0.06199553609355863,-0.14215359744145614,0.004103768449935072,0.7267618131935778,0.940666222794642,0.3614075268785393,-0.1439345452960774,0.0036560546070825346,-0.2347935290172887,1.7235187482274137e-06
15,AKED01,20210723,str_27,pfc_13,0.7444408234103157,0.005339880934309899,0.38333789220925873,0.08202312798483627,0.0988598176393275,0.0948402632995474,0.05621151049752228,0.12929342049891268,0.003066397643963237,0.8042883949467114,-0.030222495855457644,0.5436998882268946,-0.09621944813366984,0.052710196382412075
16,AKED01,20210723,str_6,pfc_21,3.34919356895632e-06,0.00010135674307023331,0.04376425003898621,0.11194505414642791,0.024085012035048602,0.18602477304699158,0.00016344809253880603,0.15277061720100893,0.712727520436306,0.8421628667243535,-0.1365833598259919,0.0058419623802544104,-0.1621871081917624,0.0010393826924301477
17,AKED01,20210723,str_10,pfc_41,0.24491081598191955,0.27393487582338083,0.21950105215529092,0.07712108926541897,0.12078976887785897,0.09629107181109539,0.05253344177172783,0.9616853450462861,0.0017660547754523943,0.7211749626204651,-0.10880979926191309,0.028364379529862784,-0.10795822728054652,0.029633759057006874
18,AKED01,20210728,str_3,pfc_4,0.03492947834244121,0.00024011173279431052,0.7913800606612383,0.5741871869324158,3.9043203023703456e-33,0.6559814311820624,6.603042513928911e-46,0.5238557169746312,0.5337761480593621,0.02922471272594712,0.3047092286924535,3.243502006305545e-09,0.36129251580818667,1.3292182537959131e-12
19,AKED01,20210729,str_12,pfc_5,0.005683966523139716,3.248795557874551e-08,0.3658561256675428,0.018019423804942925,0.7417095248037799,-0.06890234770176007,0.20706425663310613,0.5120299082758244,0.8243720923281485,0.12978161066974847,0.033300968898356695,0.5423772217020276,0.019622470428711163,0.71965731750187
20,AKED01,20210801,str_12,pfc_39,0.0072088440390793845,0.17938967153840069,0.013744641554479615,0.0404426230562547,0.5003221438232605,0.1442510946287464,0.0157079392770687,0.055981027653396014,0.08708232160907918,0.646879057825988,0.18211055377110166,0.002218677629869111,0.23009080882136834,0.0001022510614776475
21,AKED01,20210801,str_15,pfc_87,0.5816148644696986,0.5893853408229477,0.5132360568800849,-0.019368738693325487,0.7469365379091775,-0.10238185974165721,0.08726429368222699,0.6263805177319108,0.9422568718545499,0.907561919830873,0.3089164120264678,1.3229954977963008e-07,0.39530162617733966,6.5667439018711486e-12
22,AKED01,20210801,str_2,pfc_25,5.201802253104461e-09,0.8727865656957876,0.8296601938960632,0.03201441950329463,0.5937262631798248,-0.1325887520092364,0.02651988818677215,0.569001529173205,2.2985103960178012e-05,0.4251772740272294,-0.10969354248546286,0.06682525305628861,-0.23993053537920128,4.986663849879978e-05
23,AKED01,20210801,str_9,pfc_29,0.14668033514091006,0.0011708291515889083,0.6741169703061481,0.25550980876704577,1.5017459484753892e-05,0.35339203667699054,1.1694838982740326e-09,0.4624185839920899,0.06827559876020432,0.14738520896942953,0.2725235410391276,3.697849553571507e-06,0.36005169397911474,5.390743058729926e-10
24,AKED02,20210729,str_6,pfc_25,0.3262509980765207,0.9596602566153667,0.14874603539043552,-0.1835792453512846,0.0013538547611969447,-0.19608197972442096,0.0006108853172047057,0.4245083412424586,8.026162195493692e-05,0.46906112925711285,-0.1996944509822513,0.00048093413760777964,-0.13942420221038976,0.015319313366936132
25,AKED02,20210730,str_13,pfc_67,0.5654417178607645,0.8129591173408021,0.21643212125307354,0.315604812956302,1.0124721580562544e-09,0.24630436305247283,2.3950902143486146e-06,0.27875380225767177,0.1252532421380398,0.1734600991880456,0.13477366858504342,0.01068681269515308,0.1488580167191531,0.004766315701690976
26,AKED02,20210730,str_21,pfc_59,0.5145042174802477,2.287559639513406e-15,1.0793576130097604e-05,0.28347790308871706,4.835816177549001e-08,0.5052540574274323,1.3599243482354012e-24,0.10265670235544366,2.1282740236129284e-10,0.0031015730391350973,0.13747251069197897,0.00920402296582505,0.14883695479219147,0.0047723219947182465
27,AKED02,20210730,str_30,pfc_16,0.02638910693302219,9.031884533710943e-08,1.4075992385689099e-05,0.12741752327733355,0.015853914225537988,0.13696047077253704,0.009470424052041383,,,,,,,
28,AKED02,20210730,str_40,pfc_16,0.49312868843707247,4.402491140440017e-14,0.00336901305081822,0.10324953387331604,0.05094290270470314,0.1808534903672459,0.0005853003094251895,,,,,,,
29,AKED02,20210730,str_50,pfc_20,1.0,8.418467296352094e-22,2.6882500248262727e-09,-0.2632638352727,4.345116226273471e-07,-0.45655055000117173,7.802056940936514e-20,,,1.0,-0.0024469021140991415,0.9632020791632194,0.011993388116295647,0.8210924782940289
30,AKED02,20210730,str_50,pfc_50,1.0,8.418467296352094e-22,2.6882500248262727e-09,-0.2632638352727,4.345116226273471e-07,-0.45655055000117173,7.802056940936514e-20,0.15799236969750052,0.04391104960970066,0.8534727861276885,0.215681352101588,3.86934815689903e-05,0.2460944129030429,2.4443933134861986e-06
31,AKED02,20210730,str_7,pfc_38,0.102656702355443,1.949565971079484e-07,0.6259265036131706,-0.0007365654781432847,0.9889195464433304,-0.013248013834943204,0.8027431683726233,0.8951476003144387,1.1154683599199702e-11,0.09395828074214851,0.14425884749294224,0.006251763498559653,0.23573623335589733,6.530705842951651e-06
32,AKED02,20210730,str_10,pfc_15,0.04029141264637262,1.4143120055287218e-34,7.589550634159595e-05,0.07791862038901412,0.14119072693661572,0.03266644688939964,0.5378410254295733,,0.019041455112300838,0.35818168017645524,-0.06440104055154128,0.22416570567260952,-0.047007405629987856,0.37518569928853296
33,AKED02,20210731,str_15,pfc_48,0.25399158721605564,0.08365981150054644,0.5482021107392201,-0.04236933487702559,0.4669641113827472,-0.07280139245266781,0.21093214248028536,0.27312392623669157,0.6512343779606017,0.06374963763345445,0.001695453131901155,0.9767882517069695,-0.057098970639921864,0.3267522548720969
34,AKED02,20210731,str_15,pfc_57,0.25399158721605564,0.08365981150054644,0.5482021107392201,-0.04236933487702559,0.4669641113827472,-0.07280139245266781,0.21093214248028536,0.3490328228453514,0.8360034364297214,0.9794115733784335,0.0038957847745679265,0.9466964423214059,0.03130180427913218,0.5910587410856485
35,AKED02,20210731,str_27,pfc_8,0.9582353517601349,0.4424675005418516,0.018039914984544006,-0.10298212122723278,0.0763959225386091,-0.06856128261737465,0.23880945347956029,0.6045213582007946,0.9512600290555248,0.1821040387211873,0.038633160545952054,0.5071820537758913,0.04265392890067235,0.46397446000099174
36,AKED02,20210731,str_32,pfc_40,0.004331852497542554,0.5200417451516237,0.02553893401320663,0.028067053347728594,0.6299806824219507,0.03316173767680875,0.5691894373056063,0.7863630369354266,0.5030396663818707,0.4160793540157578,-0.16799428308376668,0.003688803545955997,-0.18805475503692395,0.0011287009884399545
37,AKED02,20210801,str_1,pfc_21,0.1592289818410998,0.3175583641101709,0.053863408958331686,0.1920152862487278,0.00025772760888751367,0.2461430834030508,2.4328782512449226e-06,0.6303322245773106,0.0012316046009804653,0.0011670877659454395,0.33971095570614523,4.042004127037588e-11,0.5304003955830648,2.2966627264776766e-27
38,AKED02,20210801,str_15,pfc_59,0.9999999999999999,2.740146758165032e-09,0.020088711618561565,-0.2253017066875875,1.681542960813879e-05,-0.28992939408756047,2.3103922534866566e-08,0.33557580817368016,0.6643485730973913,1.8153082224126732e-05,0.027749593643185563,0.6007574835929979,0.10274178860465796,0.052099569199791175
39,AKED02,20210801,str_16,pfc_44,0.22937126652565587,5.74055254167884e-08,1.273282741372297e-10,0.01675432537409687,0.7520630487471229,0.028953103667873643,0.5850542112576123,0.7825510965150921,0.025490755046688397,0.651813318139141,0.10883643645541677,0.039571144124453776,0.09470951441763187,0.0734947475567589
40,AKED02,20210801,str_23,pfc_9,0.33760250956944315,0.558224688111455,0.37368143143923027,-0.20859858434416684,6.981896482226807e-05,-0.3367703363578606,6.079273874501235e-11,9.114955176897237e-12,1.2336316256616853e-27,6.949714038220685e-14,0.02277947649579079,0.6675184110542539,0.07665674197226167,0.1477648411096767
41,AKED02,20210801,str_30,pfc_4,0.2879264455223587,0.00046204708958686125,3.714910449173395e-06,0.03804073552515851,0.4730612894987458,-0.047850120563533466,0.36667575611705006,0.0020605480988324177,0.9068563767714025,0.002209106403185963,-0.2589290893333178,6.799804729020588e-07,-0.2857348935200844,3.742530364053329e-08
42,AKED02,20210801,str_44,pfc_61,0.7400969989055364,0.0670316127104696,0.07999656147178377,-0.17930292341799345,0.000653526698053035,-0.1940008219002124,0.00022164527031853727,0.02969682822093291,9.118626351572714e-06,0.15024581294249229,-0.23046817585812096,1.058568355176598e-05,-0.3175368406468072,7.902597547735015e-10
43,AKED02,20210801,str_44,pfc_9,0.7400969989055364,0.0670316127104696,0.07999656147178377,-0.17930292341799345,0.000653526698053035,-0.1940008219002124,0.00022164527031853727,9.114955176897237e-12,1.2336316256616853e-27,6.949714038220685e-14,0.02277947649579079,0.6675184110542539,0.07665674197226167,0.1477648411096767
44,AKED02,20210801,str_5,pfc_32,0.48757719737277994,0.7939151903375128,0.8990240038246322,0.18309651546225286,0.0004982211817711279,0.24885894447444007,1.8664291095037793e-06,0.31893174464142715,0.004685926914222284,0.011255760608769491,-0.4755446994358863,1.3374972995870995e-21,-0.5059711702488177,1.1418277713298307e-24
45,AKED02,20210801,str_59,pfc_29,0.038939402148647544,0.17267808208613045,0.458091837590195,-0.19462663501518285,0.0002112896807992417,-0.24963865505958777,1.7286932795651227e-06,8.821275138499853e-05,0.3466659387675264,7.448567587163229e-08,0.2592085047612681,6.607909706304404e-07,0.35342983512767523,5.683775515473383e-12
46,AKED02,20210801,str_59,pfc_60,0.038939402148647544,0.17267808208613045,0.458091837590195,-0.19462663501518285,0.0002112896807992417,-0.24963865505958777,1.7286932795651227e-06,0.21138730278120255,0.0003388845853136066,0.27431032715210335,-0.026286609938694413,0.6200974359108619,0.00246941512670234,0.9628637579751029
47,AKED02,20210801,str_61,pfc_41,0.29971400759736055,2.208792481331604e-05,0.2634161086020069,0.0881890543675509,0.09570801678665808,0.13621575458101026,0.009870103721712327,0.03211710949344595,0.02487790930447343,0.08186213177171098,0.12758195496921199,0.01571793793026995,0.17536545948399676,0.0008612342764524671
48,AKED02,20210801,str_64,pfc_41,0.1405593076229671,0.056861289198565805,1.2342838939027294e-21,-0.13990341086302918,0.008028032897233401,-0.13626209469341505,0.009844803755773901,0.03211710949344595,0.02487790930447343,0.08186213177171098,0.12758195496921199,0.01571793793026995,0.17536545948399676,0.0008612342764524671
49,AKED02,20210801,str_68,pfc_24,0.028500659736563797,0.0012394243557183964,0.003286991454190235,0.08833865972543402,0.09514424252223708,0.1135025841175865,0.03179314185913172,0.5654417178607645,0.33752388469649675,0.10901391824924878,-0.22208154191678553,2.231680981391578e-05,-0.20392350988982288,0.0001019814080714316
50,AKED02,20210801,str_68,pfc_91,0.028500659736563797,0.0012394243557183964,0.003286991454190235,0.08833865972543402,0.09514424252223708,0.1135025841175865,0.03179314185913172,0.3189317446414277,0.0010016664538159883,9.02194262665564e-11,0.2657376132225968,3.3530748795486685e-07,0.40646373796568736,1.1257756396010426e-15
51,AKED02,20210801,str_75,pfc_8,0.2686753310078721,0.00012142044980389457,4.033846337367645e-09,0.2126779367692821,4.981695816596873e-05,0.323482488928418,3.6453789981764717e-10,0.0842957941413839,0.0075748099939002495,0.2748066906021205,0.03426888149665111,0.5180721878356258,-0.007829911156459769,0.8826323928688353
52,AKED02,20210801,str_76,pfc_8,4.864807024585448e-07,0.05212471973557518,0.07483248966576816,-0.13142628796128084,0.012817149187583279,-0.10965837380879537,0.03809458902567253,0.0842957941413839,0.0075748099939002495,0.2748066906021205,0.03426888149665111,0.5180721878356258,-0.007829911156459769,0.8826323928688353
53,AKED02,20210801,str_79,pfc_86,0.06992243610286594,3.324447268664179e-05,1.2421796856097915e-05,-0.04706878961085452,0.3745617559013845,-0.16355337618800211,0.0019048227117475832,0.001646833530815117,0.00041448426175011134,0.24827769029282276,0.1959218919682041,0.000191277378109377,0.3041716468472861,4.232283324614153e-09
54,AKED02,20210801,str_85,pfc_61,0.6026496644038866,0.7691220139313559,1.901352921225048e-09,0.27470532471978865,1.2817270754539622e-07,0.4160340195529433,2.038289966081324e-16,0.02969682822093291,9.118626351572714e-06,0.15024581294249229,-0.23046817585812096,1.058568355176598e-05,-0.3175368406468072,7.902597547735015e-10
55,AKED02,20210803,str_1,pfc_20,0.02484787733191058,0.3817122168885302,0.04474125615826512,-0.05240200685533164,0.32077456673817306,-0.12952325094060219,0.013786086261845699,0.8186715435375672,2.117638711003228e-05,0.0007021646500872124,0.19365195890690734,0.00021413707741088953,0.2264177530946909,1.4019546846195678e-05
56,AKED02,20210803,str_11,pfc_9,0.012516314389972591,0.2935019477230555,0.7629812969042663,0.10641875278222061,0.043312355365705574,0.15443906852896577,0.0032627365444211354,3.921048266408902e-08,3.298865400451189e-07,0.7641141653195234,0.042148203334672084,0.42464224782112925,-0.09752255671388062,0.06418156354934794
57,AKED02,20210803,str_17,pfc_21,0.0016383366301676093,7.362344883940679e-06,0.19127437076529374,0.44422641656051537,6.845881235027522e-19,0.5611638248199872,2.4530599664111175e-31,0.04784533413968923,0.013876208958946078,0.0010608295080622688,-0.3581560220205177,2.292178613494723e-12,-0.3977290986304919,3.9299985292248225e-15
58,AKED02,20210803,str_25,pfc_23,0.0003552080093764626,4.454510571966228e-05,0.8289915116842204,0.2988715503535952,6.96470123150152e-09,0.31786544807951644,6.430757918879795e-10,0.3189317446414285,0.7077302085852296,0.5386010818667006,0.1790916700436877,0.0006293956244484764,0.2580916661325281,6.653720861881075e-07
59,AKED02,20210804,str_12,pfc_39,0.0195589155606246,9.681794565393075e-12,1.4158146038870914e-15,-0.08679488983494947,0.06674711913428452,-0.0986804274880437,0.037015825079572004,0.17657709813637468,0.2415197147699153,1.4788318913720496e-14,0.02285013562163924,0.6299364284195781,-0.05908990232329467,0.21243691632429218
