leftP,rightP,trial_response_side,trial_reward,cue_time
0.85,0.2,-1.0,1.0,13.4006
0.85,0.2,-1.0,1.0,16.44255
0.85,0.2,,,25.7882
0.85,0.2,,,33.9008
0.85,0.2,,,42.0025
0.85,0.2,,,53.40845
0.85,0.2,,,61.52895
0.85,0.2,,,69.6333
0.85,0.2,-1.0,1.0,77.736
0.85,0.2,,,83.72205
0.85,0.2,-1.0,1.0,91.8261
0.85,0.2,-1.0,1.0,96.40925
0.85,0.2,,,100.58285
0.85,0.2,,,108.6851
0.85,0.2,,,116.7872
0.85,0.2,-1.0,1.0,124.89025
0.85,0.2,,,133.1642
0.85,0.2,,,141.26605
0.85,0.2,-1.0,1.0,149.3686
0.85,0.2,,,153.53275
0.85,0.2,,,161.6335
0.85,0.2,,,169.7385
0.85,0.2,,,177.84225
0.85,0.2,-1.0,1.0,185.94525
0.85,0.2,1.0,0.0,190.51495
0.85,0.2,1.0,0.0,193.0731
0.85,0.2,1.0,1.0,196.09145
0.85,0.2,1.0,0.0,198.64455
0.85,0.2,1.0,1.0,201.28485
0.85,0.2,1.0,1.0,204.0554
0.85,0.2,1.0,0.0,207.215
0.85,0.2,1.0,0.0,210.28465
0.85,0.2,1.0,1.0,212.97065
0.85,0.2,1.0,0.0,215.94765
0.85,0.2,1.0,0.0,218.38205
0.85,0.2,1.0,0.0,221.40375
0.85,0.2,1.0,0.0,224.18675
0.85,0.2,1.0,0.0,226.8146
0.85,0.2,1.0,0.0,229.6629
0.85,0.2,1.0,0.0,233.57435
0.85,0.2,1.0,0.0,236.6928
0.85,0.2,1.0,0.0,239.1757
0.85,0.2,1.0,0.0,244.9281
0.85,0.2,-1.0,1.0,249.7242
0.85,0.2,1.0,0.0,253.41075
0.85,0.2,1.0,1.0,256.15635
0.85,0.2,1.0,0.0,259.75215
0.85,0.2,1.0,0.0,262.3488
0.85,0.2,1.0,0.0,267.8369
0.85,0.2,-1.0,1.0,276.2112
0.85,0.2,1.0,0.0,280.25525
0.85,0.2,-1.0,1.0,283.19025
0.85,0.2,1.0,0.0,286.11055
0.85,0.2,-1.0,1.0,291.92235
0.85,0.2,-1.0,1.0,295.948
0.85,0.2,-1.0,0.0,298.5767
0.85,0.2,-1.0,1.0,303.77145
0.85,0.2,-1.0,1.0,307.1424
0.85,0.2,-1.0,0.0,310.09255
0.85,0.2,-1.0,1.0,313.9331
0.85,0.2,-1.0,0.0,316.7938
0.85,0.2,-1.0,1.0,321.2727
0.85,0.2,-1.0,0.0,326.7347
0.85,0.2,-1.0,1.0,329.21115
0.85,0.2,-1.0,1.0,332.63005
0.85,0.2,-1.0,1.0,336.2222
0.85,0.2,-1.0,1.0,338.47
0.85,0.2,-1.0,1.0,342.8671
0.85,0.2,-1.0,1.0,346.37935
0.85,0.2,-1.0,0.0,351.4901
0.85,0.2,-1.0,1.0,356.77475
0.85,0.2,-1.0,1.0,359.16805
0.85,0.2,-1.0,0.0,361.8734
0.85,0.2,-1.0,1.0,365.346
0.85,0.2,-1.0,1.0,370.43265
0.85,0.2,-1.0,1.0,375.66595
0.85,0.2,-1.0,1.0,381.5462
0.85,0.2,-1.0,1.0,384.9721
0.85,0.2,-1.0,1.0,387.43025
0.85,0.2,-1.0,1.0,390.16875
0.85,0.2,-1.0,1.0,394.1412
0.85,0.2,-1.0,1.0,396.5926
0.85,0.2,-1.0,1.0,399.10105
0.85,0.2,-1.0,0.0,402.4238
0.85,0.2,-1.0,1.0,405.3975
0.85,0.2,-1.0,1.0,408.1946
0.85,0.2,-1.0,1.0,410.6631
0.85,0.2,-1.0,0.0,413.2054
0.85,0.2,-1.0,0.0,418.32545
0.85,0.2,-1.0,1.0,422.7246
0.85,0.2,-1.0,1.0,426.98075
0.2,0.8,-1.0,0.0,431.905
0.2,0.8,-1.0,0.0,434.7065
0.2,0.8,-1.0,0.0,437.5498
0.2,0.8,-1.0,0.0,442.9023
0.2,0.8,-1.0,0.0,445.47235
0.2,0.8,-1.0,0.0,447.83395
0.2,0.8,1.0,1.0,452.6933
0.2,0.8,1.0,1.0,459.3647
0.2,0.8,1.0,1.0,462.01525
0.2,0.8,1.0,0.0,464.88775
0.2,0.8,1.0,0.0,467.5982
0.2,0.8,1.0,1.0,472.29845
0.2,0.8,1.0,1.0,476.0528
0.2,0.8,1.0,1.0,478.74955
0.2,0.8,1.0,0.0,482.646
0.2,0.8,1.0,1.0,485.10935
0.2,0.8,1.0,1.0,487.94445
0.2,0.8,1.0,1.0,490.5052
0.2,0.8,1.0,1.0,493.17885
0.2,0.8,1.0,1.0,495.60915
0.2,0.8,1.0,1.0,499.1467
0.2,0.8,1.0,0.0,504.1501
0.2,0.8,1.0,1.0,506.96635
0.2,0.8,1.0,1.0,510.77595
0.2,0.8,1.0,1.0,513.81705
0.2,0.8,1.0,1.0,516.6335
0.2,0.8,1.0,1.0,519.4167
0.2,0.8,1.0,0.0,521.89905
0.2,0.8,1.0,1.0,524.94125
0.2,0.8,1.0,1.0,529.86365
0.2,0.8,1.0,0.0,533.5898
0.2,0.8,1.0,1.0,536.42995
0.2,0.8,1.0,1.0,540.93435
0.2,0.8,1.0,1.0,544.1767
0.2,0.8,1.0,1.0,550.83545
0.2,0.8,1.0,1.0,553.69375
0.2,0.8,1.0,1.0,557.11845
0.2,0.8,1.0,1.0,561.1353
0.2,0.8,1.0,1.0,565.97695
0.2,0.8,1.0,0.0,569.8077
0.2,0.8,1.0,1.0,573.2041
0.2,0.8,1.0,1.0,575.459
0.2,0.8,1.0,1.0,579.51265
0.2,0.8,1.0,1.0,582.4187
0.2,0.8,-1.0,0.0,585.13715
0.2,0.8,1.0,0.0,587.6838
0.2,0.8,1.0,1.0,591.85735
0.2,0.8,1.0,0.0,595.93535
0.2,0.8,1.0,1.0,598.0687
0.2,0.8,1.0,1.0,601.50445
0.2,0.8,1.0,0.0,604.15135
0.2,0.8,1.0,1.0,607.96895
0.2,0.8,1.0,0.0,611.5522
0.2,0.8,1.0,1.0,615.29905
0.2,0.8,1.0,1.0,617.6553
0.2,0.8,1.0,1.0,620.6382
0.2,0.8,1.0,1.0,623.6109
0.2,0.8,1.0,1.0,626.8179
0.2,0.8,1.0,1.0,629.8998
0.2,0.8,1.0,1.0,632.2807
0.2,0.8,1.0,1.0,634.92945
0.2,0.8,1.0,1.0,637.27805
0.2,0.8,1.0,1.0,641.1447
0.2,0.8,1.0,1.0,644.7848
0.2,0.8,1.0,1.0,647.98125
0.2,0.8,1.0,0.0,650.96215
0.2,0.8,1.0,1.0,653.87025
0.2,0.8,1.0,1.0,656.4343
0.2,0.8,1.0,1.0,659.1958
0.2,0.8,1.0,1.0,661.9086
0.2,0.8,1.0,1.0,664.4353
0.2,0.8,1.0,0.0,668.44345
0.2,0.8,1.0,1.0,675.1621
0.2,0.8,1.0,1.0,679.1269
0.2,0.8,1.0,1.0,687.6472
0.2,0.8,1.0,1.0,691.92225
0.2,0.8,1.0,0.0,694.52925
0.2,0.8,1.0,1.0,698.87245
0.2,0.8,1.0,0.0,701.1732
0.2,0.8,1.0,0.0,704.4433
0.85,0.2,1.0,0.0,708.3777
0.85,0.2,-1.0,1.0,711.7997
0.85,0.2,-1.0,1.0,718.85105
0.85,0.2,-1.0,1.0,724.2894
0.85,0.2,-1.0,1.0,726.5145
0.85,0.2,-1.0,1.0,729.1808
0.85,0.2,-1.0,0.0,736.2528
0.85,0.2,-1.0,0.0,739.77185
0.85,0.2,-1.0,0.0,742.75775
0.85,0.2,-1.0,1.0,749.2776
0.85,0.2,-1.0,1.0,753.4623
0.85,0.2,-1.0,1.0,755.6354
0.85,0.2,-1.0,1.0,762.96915
0.85,0.2,-1.0,1.0,767.11115
0.85,0.2,-1.0,1.0,769.7806
0.85,0.2,-1.0,1.0,773.9323
0.85,0.2,-1.0,1.0,776.09685
0.85,0.2,-1.0,1.0,780.50005
0.85,0.2,-1.0,1.0,785.27465
0.85,0.2,-1.0,1.0,788.9716
0.85,0.2,-1.0,1.0,791.4317
0.85,0.2,-1.0,1.0,794.002
0.85,0.2,-1.0,1.0,799.4348
0.85,0.2,-1.0,0.0,804.2634
0.85,0.2,-1.0,1.0,807.94445
0.85,0.2,-1.0,1.0,810.4667
0.85,0.2,1.0,0.0,816.37965
0.85,0.2,-1.0,1.0,819.296
0.85,0.2,-1.0,0.0,822.30335
0.85,0.2,-1.0,1.0,824.64905
0.85,0.2,-1.0,1.0,827.21815
0.85,0.2,-1.0,1.0,830.3009
0.85,0.2,-1.0,1.0,836.95245
0.85,0.2,-1.0,1.0,841.6217
0.85,0.2,-1.0,1.0,849.5273
0.85,0.2,-1.0,1.0,852.66635
0.85,0.2,-1.0,1.0,859.138
0.85,0.2,-1.0,1.0,862.5294
0.85,0.2,-1.0,1.0,869.7358
0.85,0.2,-1.0,1.0,874.78665
0.85,0.2,-1.0,1.0,882.49185
0.85,0.2,1.0,0.0,887.33795
0.85,0.2,1.0,0.0,891.9375
0.85,0.2,-1.0,0.0,896.38735
0.85,0.2,1.0,0.0,901.4777
0.85,0.2,1.0,0.0,905.2615
0.85,0.2,1.0,1.0,911.39955
0.85,0.2,-1.0,0.0,916.35905
0.85,0.2,1.0,0.0,918.9636
0.85,0.2,1.0,0.0,921.758
0.85,0.2,-1.0,1.0,924.8252
0.85,0.2,1.0,0.0,927.2975
0.85,0.2,-1.0,1.0,930.76185
0.85,0.2,-1.0,1.0,933.7796
0.85,0.2,-1.0,1.0,936.4234
0.85,0.2,-1.0,1.0,939.29235
0.85,0.2,-1.0,1.0,941.8501
0.85,0.2,-1.0,1.0,945.49925
0.85,0.2,-1.0,1.0,948.6024
0.85,0.2,-1.0,1.0,952.24555
0.85,0.2,1.0,0.0,957.8084
0.85,0.2,-1.0,1.0,961.6974
0.85,0.2,-1.0,1.0,967.15135
0.85,0.2,-1.0,1.0,970.7865
0.85,0.2,-1.0,1.0,973.1501
0.85,0.2,-1.0,1.0,976.22615
0.85,0.2,-1.0,0.0,978.96125
0.85,0.2,-1.0,1.0,982.179
0.85,0.2,-1.0,1.0,986.12035
0.85,0.2,-1.0,0.0,991.27705
0.85,0.2,-1.0,1.0,995.8692
0.85,0.2,-1.0,1.0,998.65195
0.85,0.2,1.0,0.0,1001.631
0.85,0.2,-1.0,1.0,1004.14225
0.85,0.2,-1.0,1.0,1007.8092
0.85,0.2,-1.0,1.0,1011.15105
0.85,0.2,-1.0,1.0,1018.23945
0.85,0.2,-1.0,0.0,1020.5009
0.85,0.2,-1.0,1.0,1024.2929
0.85,0.2,-1.0,1.0,1031.29655
0.2,0.75,-1.0,0.0,1036.93775
0.2,0.75,-1.0,0.0,1043.9168
0.2,0.75,1.0,1.0,1046.70795
0.2,0.75,-1.0,0.0,1049.99315
0.2,0.75,1.0,1.0,1053.4375
0.2,0.75,-1.0,1.0,1056.2201
0.2,0.75,-1.0,0.0,1059.0016
0.2,0.75,-1.0,0.0,1065.115
0.2,0.75,-1.0,0.0,1069.96985
0.2,0.75,1.0,0.0,1072.5369
0.2,0.75,1.0,1.0,1075.2096
0.2,0.75,1.0,1.0,1078.06485
0.2,0.75,-1.0,0.0,1081.31535
0.2,0.75,1.0,1.0,1085.2347
0.2,0.75,1.0,1.0,1087.69645
0.2,0.75,1.0,1.0,1096.08395
0.2,0.75,1.0,1.0,1098.7615
0.2,0.75,1.0,1.0,1101.17815
0.2,0.75,1.0,1.0,1103.69745
0.2,0.75,1.0,1.0,1110.8449
0.2,0.75,1.0,0.0,1113.65895
0.2,0.75,1.0,1.0,1116.33765
0.2,0.75,1.0,0.0,1119.71415
0.2,0.75,1.0,1.0,1123.64545
0.2,0.75,1.0,1.0,1126.27065
0.2,0.75,1.0,0.0,1129.50865
0.2,0.75,1.0,1.0,1136.1052
0.2,0.75,1.0,0.0,1139.2886
0.2,0.75,1.0,0.0,1142.05305
0.2,0.75,1.0,1.0,1146.1429
0.2,0.75,1.0,0.0,1148.38085
0.2,0.75,1.0,1.0,1150.9125
0.2,0.75,1.0,1.0,1155.1066
0.2,0.75,1.0,1.0,1158.5081
0.2,0.75,1.0,1.0,1161.0173
0.2,0.75,1.0,1.0,1163.6966
0.2,0.75,1.0,1.0,1166.5126
0.2,0.75,1.0,1.0,1169.20095
0.2,0.75,1.0,1.0,1172.6626
0.2,0.75,-1.0,1.0,1177.36895
0.2,0.75,1.0,1.0,1180.66005
0.2,0.75,1.0,0.0,1183.71745
0.2,0.75,1.0,1.0,1186.4232
0.2,0.75,1.0,1.0,1189.28255
0.2,0.75,1.0,1.0,1193.21045
0.2,0.75,1.0,1.0,1197.1976
0.2,0.75,1.0,0.0,1200.29465
0.2,0.75,1.0,0.0,1202.6684
0.2,0.75,1.0,1.0,1206.4591
0.2,0.75,1.0,1.0,1209.2874
0.2,0.75,1.0,1.0,1214.6713
0.2,0.75,1.0,1.0,1217.64935
0.2,0.75,1.0,0.0,1220.8082
0.2,0.75,1.0,1.0,1224.52315
0.2,0.75,1.0,1.0,1227.577
0.2,0.75,1.0,1.0,1231.3554
0.2,0.75,1.0,0.0,1233.7172
0.2,0.75,1.0,1.0,1236.40095
0.2,0.75,1.0,1.0,1240.09805
0.2,0.75,1.0,0.0,1243.7406
0.75,0.2,1.0,0.0,1246.1541
0.75,0.2,1.0,0.0,1250.0396
0.75,0.2,1.0,0.0,1252.7752
0.75,0.2,1.0,0.0,1259.35875
0.75,0.2,1.0,0.0,1262.39355
0.75,0.2,-1.0,1.0,1265.6314
0.75,0.2,-1.0,0.0,1269.67635
0.75,0.2,-1.0,1.0,1272.4855
0.75,0.2,-1.0,1.0,1275.3325
0.75,0.2,-1.0,1.0,1277.5799
0.75,0.2,-1.0,1.0,1280.46245
0.75,0.2,-1.0,1.0,1283.2161
0.75,0.2,-1.0,0.0,1290.22395
0.75,0.2,-1.0,1.0,1294.28435
0.75,0.2,-1.0,0.0,1298.1419
0.75,0.2,-1.0,0.0,1300.5165
0.75,0.2,-1.0,1.0,1303.11895
0.75,0.2,-1.0,1.0,1307.0716
0.75,0.2,-1.0,1.0,1312.76115
0.75,0.2,-1.0,1.0,1316.7653
0.75,0.2,-1.0,1.0,1323.58255
0.75,0.2,-1.0,1.0,1325.95565
0.75,0.2,-1.0,1.0,1332.8839
0.75,0.2,-1.0,0.0,1337.1473
0.75,0.2,-1.0,1.0,1343.6278
0.75,0.2,-1.0,1.0,1346.1818
0.75,0.2,-1.0,1.0,1350.2039
0.75,0.2,-1.0,1.0,1352.56775
0.75,0.2,-1.0,1.0,1355.25385
0.75,0.2,-1.0,0.0,1357.57655
0.75,0.2,-1.0,1.0,1366.3678
0.75,0.2,-1.0,1.0,1371.00525
0.75,0.2,-1.0,0.0,1375.16695
0.75,0.2,-1.0,0.0,1378.841
0.75,0.2,-1.0,1.0,1381.2265
0.75,0.2,-1.0,0.0,1383.95405
0.75,0.2,-1.0,1.0,1386.37165
0.75,0.2,-1.0,1.0,1390.5451
0.75,0.2,-1.0,1.0,1396.6964
0.75,0.2,-1.0,1.0,1399.5438
0.75,0.2,-1.0,1.0,1404.882
0.75,0.2,-1.0,1.0,1411.6495
0.75,0.2,-1.0,1.0,1415.4297
0.75,0.2,-1.0,0.0,1417.60155
0.75,0.2,-1.0,1.0,1421.7578
0.75,0.2,1.0,0.0,1424.45425
0.75,0.2,1.0,1.0,1427.26855
0.75,0.2,1.0,1.0,1429.89965
0.75,0.2,-1.0,1.0,1432.46775
0.75,0.2,-1.0,0.0,1434.78845
0.75,0.2,-1.0,0.0,1437.61245
0.75,0.2,-1.0,1.0,1440.3586
0.75,0.2,-1.0,1.0,1442.89235
0.75,0.2,-1.0,1.0,1447.15345
0.75,0.2,-1.0,0.0,1449.58665
0.75,0.2,-1.0,1.0,1454.8539
0.75,0.2,-1.0,1.0,1457.90795
0.75,0.2,-1.0,1.0,1461.0562
0.75,0.2,-1.0,1.0,1463.5759
0.75,0.2,-1.0,0.0,1466.3933
0.75,0.2,-1.0,1.0,1469.3371
0.75,0.2,-1.0,1.0,1471.96995
0.75,0.2,-1.0,1.0,1477.10125
0.75,0.2,-1.0,1.0,1482.95595
0.75,0.2,-1.0,1.0,1486.2184
0.75,0.2,-1.0,0.0,1489.37575
0.75,0.2,-1.0,1.0,1491.78685
0.75,0.2,-1.0,1.0,1498.1046
0.75,0.2,-1.0,1.0,1501.58555
0.75,0.2,,,1512.65055
0.75,0.2,1.0,0.0,1520.759
0.75,0.2,1.0,1.0,1524.5697
0.75,0.2,1.0,0.0,1538.9391
0.75,0.2,1.0,0.0,1547.33385
0.75,0.2,1.0,0.0,1550.37365
0.75,0.2,,,1556.3913
0.75,0.2,-1.0,1.0,1564.4953
0.75,0.2,1.0,0.0,1567.31925
0.75,0.2,-1.0,0.0,1570.05685
0.75,0.2,-1.0,0.0,1573.08465
0.75,0.2,-1.0,1.0,1576.1425
0.75,0.2,-1.0,1.0,1579.8512
0.75,0.2,-1.0,1.0,1582.47565
0.75,0.2,-1.0,1.0,1585.63065
0.75,0.2,-1.0,1.0,1589.7803
0.75,0.2,-1.0,0.0,1593.1996
0.75,0.2,,,1596.2842
0.75,0.2,-1.0,0.0,1604.3891
0.75,0.2,1.0,1.0,1607.44195
0.75,0.2,-1.0,1.0,1617.6942
0.75,0.2,-1.0,1.0,1620.70455
0.75,0.2,-1.0,1.0,1624.66445
0.75,0.2,-1.0,1.0,1627.1127
0.2,0.85,-1.0,1.0,1630.0304
0.2,0.85,-1.0,0.0,1633.2467
0.2,0.85,,,1635.7495
0.2,0.85,-1.0,0.0,1643.8556
0.2,0.85,1.0,1.0,1649.8244
0.2,0.85,,,1652.6072
0.2,0.85,,,1660.7091
0.2,0.85,-1.0,0.0,1668.8121
0.2,0.85,,,1672.16705
0.2,0.85,1.0,1.0,1680.27155
0.2,0.85,,,1684.66915
0.2,0.85,,,1693.11735
0.2,0.85,-1.0,0.0,1701.222
0.2,0.85,1.0,1.0,1708.94195
0.2,0.85,,,1717.5466
0.2,0.85,1.0,1.0,1725.6487
0.2,0.85,1.0,1.0,1731.64245
0.2,0.85,1.0,0.0,1738.22885
0.2,0.85,,,1748.3929
0.2,0.85,-1.0,0.0,1756.5015
0.2,0.85,,,1763.0328
0.2,0.85,1.0,0.0,1772.77245
0.2,0.85,,,1781.47075
0.2,0.85,,,1789.57535
0.2,0.85,1.0,1.0,1797.7153
0.2,0.85,,,1804.1928
0.2,0.85,,,1812.29435
0.2,0.85,-1.0,0.0,1820.3964
0.2,0.85,,,1828.661
0.2,0.85,-1.0,1.0,1836.76195
0.2,0.85,,,1843.3404
0.2,0.85,1.0,1.0,1851.4421
0.2,0.85,,,1857.8437
0.2,0.85,1.0,1.0,1865.9473
0.2,0.85,,,1875.8587
0.2,0.85,,,1883.99265
0.2,0.85,,,1892.0973
0.2,0.85,,,1900.2002
0.2,0.85,,,1908.3022
0.2,0.85,,,1916.40525
0.2,0.85,-1.0,0.0,1924.506
0.2,0.85,,,1927.28245
0.0,0.0,,,1935.38605
