,time,reward_probability,wheel_velocities_rewarded,wheel_velocities_rewarded_sem,wheel_velocities_unrewarded,wheel_velocities_unrewarded_sem
0,-0.5,0.0,0.15380899060234024,0.0046279488094617665,0.11961812930018503,0.004316694657225164
1,-0.495,0.0,0.1532007010926085,0.004688442464423725,0.119143251067926,0.00429750827978262
2,-0.49,0.0,0.15239886678867343,0.004711535086549055,0.1182424694758426,0.004227734853535117
3,-0.485,0.0,0.15089343091567853,0.0046701459522315615,0.1171523723318789,0.004186492917703168
4,-0.48,0.0,0.1508431943389012,0.004699887527471323,0.11665784731153919,0.004155683740004463
5,-0.475,0.0,0.14974782190288827,0.00462390510713249,0.11619767882850189,0.004111058416154376
6,-0.47,0.0,0.148426044034937,0.004583321342079605,0.11653232198884181,0.004156881569852885
7,-0.46499999999999997,0.0,0.1466647687439589,0.004535486380619289,0.11616322749870867,0.004176066068197264
8,-0.45999999999999996,0.0,0.14722049851896934,0.00455256151873018,0.1172951509618946,0.004270352098737913
9,-0.45499999999999996,0.0,0.1454700613722321,0.004488852540862457,0.11675115721545086,0.0043141971306162805
10,-0.44999999999999996,0.0,0.14555404084353218,0.004509097924794418,0.11694138538242926,0.0043677858260256115
11,-0.44499999999999995,0.0,0.14445159721042486,0.004459729694619821,0.11718481047029389,0.004439607359377023
12,-0.43999999999999995,0.0,0.14459724775090158,0.00446595462852723,0.11662543532311982,0.004460375842024421
13,-0.43499999999999994,0.0,0.14383775939049379,0.004483146539823619,0.11649918257914785,0.004494314302752157
14,-0.42999999999999994,0.0,0.1428290735926676,0.0044269704146611705,0.11667543618784519,0.0045232524673542
15,-0.42499999999999993,0.0,0.1431664955992468,0.004459196531884564,0.11647320038903243,0.004530548113825103
16,-0.41999999999999993,0.0,0.14332927007055524,0.004477845076358434,0.11684210008644455,0.004522047395514002
17,-0.4149999999999999,0.0,0.1439181133188199,0.004545882334452547,0.11568693262316744,0.004519671846356192
18,-0.4099999999999999,0.0,0.1443141637807908,0.004595478191063574,0.11385552023347266,0.004405976378638484
19,-0.4049999999999999,0.0,0.14569504842423833,0.004704823364229814,0.11313906489536073,0.004370260334779041
20,-0.3999999999999999,0.0,0.14666977715847068,0.004810034559017551,0.11192594173394763,0.004332285815868316
21,-0.3949999999999999,0.0,0.1457866794011547,0.0048397889946639175,0.1124959038490806,0.004372352592474466
22,-0.3899999999999999,0.0,0.1453241090397522,0.004854103055722354,0.11125105453310809,0.004321829235247986
23,-0.3849999999999999,0.0,0.14572688781671803,0.004882515602704589,0.11171510741607767,0.004375184359811863
24,-0.3799999999999999,0.0,0.14617342614009765,0.004907271428932952,0.11194036587186305,0.004387419052618262
25,-0.3749999999999999,0.0,0.14457738715679008,0.004879639644579152,0.11207308932219645,0.004394078434213169
26,-0.3699999999999999,0.0,0.1435459351236184,0.004846129611405266,0.11172428256304215,0.004381874804584671
27,-0.3649999999999999,0.0,0.14302977176369427,0.0047948322901475255,0.11204194236532941,0.004436394188964251
28,-0.3599999999999999,0.0,0.142056304940388,0.004728561915092345,0.11140289531262039,0.004437428386008777
29,-0.35499999999999987,0.0,0.14170415658121469,0.004717458964138726,0.11148901868793204,0.00442792357068701
30,-0.34999999999999987,0.0,0.14128876199359813,0.004674796845316428,0.11174407141954604,0.004439307087499507
31,-0.34499999999999986,0.0,0.14164329594073946,0.004630764222471294,0.11219365531147683,0.004475883982401703
32,-0.33999999999999986,0.0,0.14153772910472737,0.004551334419012657,0.11159733077676509,0.00451403742128437
33,-0.33499999999999985,0.0,0.14171973914342068,0.004531133491985932,0.11264695567749156,0.004577352507348826
34,-0.32999999999999985,0.0,0.14066230526406695,0.004450436183366623,0.11248831955651126,0.004534931881263502
35,-0.32499999999999984,0.0,0.13985204983109856,0.004493487399502411,0.11276374216418084,0.004526811924839844
36,-0.31999999999999984,0.0,0.13807892832083066,0.0044250563898941605,0.1136215612312166,0.00461360885473455
37,-0.31499999999999984,0.0,0.13735128427678353,0.004383700618321799,0.11322560288880705,0.004611774292004235
38,-0.30999999999999983,0.0,0.13564185628717276,0.0043355939060557335,0.1139525918369834,0.004584578247259868
39,-0.3049999999999998,0.0,0.13554513018995307,0.004361643471621768,0.11367678363679447,0.004522647251854766
40,-0.2999999999999998,0.0,0.13449544151196272,0.004308314971001614,0.11410530603084326,0.004555502498423176
41,-0.2949999999999998,0.0,0.13427610723960046,0.004301793672357747,0.1138189633227818,0.00451051894338514
42,-0.2899999999999998,0.0,0.1345199262957873,0.0042954274557180806,0.11473081706714888,0.004516116119983827
43,-0.2849999999999998,0.0,0.13432330039703505,0.004284032759979387,0.11454507256459173,0.004534186258473843
44,-0.2799999999999998,0.0,0.13582346063057832,0.004271419744261908,0.11422913477024618,0.0045527047363202455
45,-0.2749999999999998,0.0,0.13688886315541138,0.004299801927575389,0.11391806101253488,0.004576336840230816
46,-0.2699999999999998,0.0,0.13725834848305388,0.004333188863907566,0.11457085462318292,0.004589741219477051
47,-0.2649999999999998,0.0,0.13874188383400948,0.004397046556559686,0.11467233086906523,0.00456399183140561
48,-0.2599999999999998,0.0,0.14010994407455116,0.004476657960875335,0.11611122820368004,0.004649650713482212
49,-0.2549999999999998,0.0,0.14163666110106837,0.004538137673639304,0.11666777768257473,0.0046900252804885035
50,-0.24999999999999978,0.0,0.14339867363964123,0.004657975416348818,0.11841898198267636,0.0047895198664498345
51,-0.24499999999999977,0.0,0.14455161898313149,0.0047180060566669,0.12037140336712729,0.004872946939516498
52,-0.23999999999999977,0.0,0.1444847854163512,0.004709093270189953,0.12276157181467733,0.005010779677477916
53,-0.23499999999999976,0.0,0.14657738488827807,0.004821369747083274,0.12471331995733509,0.005063514479683352
54,-0.22999999999999976,0.0,0.14769183338177427,0.0048903657238231705,0.12556312720872728,0.00514374159810682
55,-0.22499999999999976,0.0,0.14974654393498293,0.005026424850956979,0.12723918076729604,0.005276100649868412
56,-0.21999999999999975,0.0,0.15067401733605032,0.005096699173225916,0.12703170380779516,0.0051891345331443565
57,-0.21499999999999975,0.0,0.15171969607457356,0.005177951468601271,0.12731048928164618,0.005248917241711189
58,-0.20999999999999974,0.0,0.15308400636602304,0.005287465582507389,0.12833490749068502,0.005252915618191442
59,-0.20499999999999974,0.0,0.15365422917298072,0.005274206243728662,0.12907996847703598,0.005192838594889553
60,-0.19999999999999973,0.0,0.15481872268499525,0.005371816738446147,0.12933426185043903,0.005193198481302485
61,-0.19499999999999973,0.0,0.15511049567875837,0.005345977613991808,0.1304449194130507,0.005304114626415658
62,-0.18999999999999972,0.0,0.15559236097543003,0.005335197204852364,0.13157400123847776,0.005280967281333413
63,-0.18499999999999972,0.0,0.15666581287352557,0.005355139687884676,0.13298043599122955,0.005312482185097462
64,-0.17999999999999972,0.0,0.15716009359779148,0.005372700306569475,0.13334754235567925,0.005280055487009009
65,-0.1749999999999997,0.0,0.15782900364804406,0.005362537701412496,0.1347094310668472,0.0053178685525917795
66,-0.1699999999999997,0.0,0.15782665073266117,0.005349475072166302,0.13498673637240885,0.005333936896012767
67,-0.1649999999999997,0.0,0.15957248235182578,0.005373130888926526,0.13700879265933905,0.005379662291244969
68,-0.1599999999999997,0.0,0.16123308591372854,0.005449384329261063,0.13772845067446732,0.005385265009473386
69,-0.1549999999999997,0.0,0.16263644374139385,0.00547203102412453,0.13823205207557857,0.005400069777350747
70,-0.1499999999999997,0.0,0.16522553236730214,0.0055459533990007085,0.13889272411492135,0.005450074512627729
71,-0.14499999999999968,0.0,0.1685263299563373,0.005678355488360958,0.1399571685192291,0.005445002345912017
72,-0.13999999999999968,0.0,0.17088940967452707,0.005720854583347523,0.14056429095041326,0.005515920294409185
73,-0.13499999999999968,0.0,0.17533386787947025,0.005878401799129563,0.14228511158144408,0.005609997724142269
74,-0.12999999999999967,0.0,0.18129880445546762,0.006055201109124991,0.1435294561569487,0.005595582130863483
75,-0.12499999999999967,0.0,0.18706651203034913,0.006272619059500628,0.14633564919621558,0.005734142387162936
76,-0.11999999999999966,0.0,0.19284000044568977,0.006484936341421588,0.15166214412700582,0.005921152344900997
77,-0.11499999999999966,0.0,0.20012722592442267,0.006755263493758679,0.15342273862393807,0.005952165948263795
78,-0.10999999999999965,0.0,0.20740802651686882,0.007024403984012775,0.15763449921899564,0.006186887253049458
79,-0.10499999999999965,0.0,0.21564183513647192,0.007431334559597249,0.16305490230468087,0.006373991509444411
80,-0.09999999999999964,0.0,0.22149866158464834,0.0075662043743317765,0.16901402856039707,0.006670148178771331
81,-0.09499999999999964,0.0,0.22924547976262122,0.007754489576435549,0.17568130819666938,0.00691299589698613
82,-0.08999999999999964,0.0,0.23716596719501115,0.00790200531093222,0.18327181337910525,0.007280377510004721
83,-0.08499999999999963,0.0,0.24396153917466548,0.008121911496630673,0.18948353741224813,0.007607079413890623
84,-0.07999999999999963,0.0,0.2525005749140464,0.008332391454895342,0.1980840242546564,0.008073230294415437
85,-0.07499999999999962,0.0,0.2610052965825344,0.008663733010670653,0.20554389922714567,0.008472510651960155
86,-0.06999999999999962,0.0,0.2707443350045111,0.00902036899870199,0.21306939432799513,0.008975427724432699
87,-0.06499999999999961,0.0,0.279770802951771,0.009360330272509489,0.22097751259519524,0.009453428516194544
88,-0.05999999999999961,0.0,0.29106046748996933,0.009808682412556825,0.22854758534546316,0.009994286763353576
89,-0.054999999999999605,0.0,0.3047979812842129,0.010313917539111145,0.23745845018177678,0.010498296179811474
90,-0.0499999999999996,0.0,0.3187329855285012,0.010833548244838311,0.24348134237787397,0.010801808033193656
91,-0.044999999999999596,0.0,0.3303199258719492,0.011251932805445234,0.25172891693767957,0.011156940716963982
92,-0.03999999999999959,0.0,0.345266700789368,0.011839141077918903,0.2638938016673244,0.011858361526254645
93,-0.03499999999999959,0.0,0.360214544349331,0.012409871514754173,0.269332038550806,0.011898649126038652
94,-0.029999999999999583,0.0,0.3731841016522237,0.012759711461682139,0.2797404674470638,0.012411608285350885
95,-0.024999999999999578,0.0,0.3881566565126862,0.013172989697550706,0.28947259429947914,0.012938914826347219
96,-0.019999999999999574,0.0,0.4044877597283389,0.013769151213471305,0.3019179197656054,0.01346938718778334
97,-0.01499999999999957,0.0,0.42198720413516644,0.014334367763130478,0.3107843756432911,0.013744983798075271
98,-0.009999999999999565,0.0,0.4330888585442526,0.014577319854674064,0.3198861132789598,0.014091077867791594
99,-0.00499999999999956,0.0,0.4512222971231368,0.0152512218392866,0.32813135762646833,0.014082240054555748
100,4.440892098500626e-16,0.0,0.4677148496515105,0.015850921794868446,0.3399913912658726,0.014831179692383342
101,0.0050000000000004485,0.0,0.48120349750888775,0.016081907461474886,0.34800347678750976,0.015067782063786136
102,0.010000000000000453,0.0,0.4975589856347763,0.016606887268819495,0.3582130516691918,0.015508582539674678
103,0.015000000000000457,0.0,0.5110429213905855,0.016941721342567603,0.3653258436772183,0.01565520174426939
104,0.020000000000000462,0.0,0.5222484146032261,0.017128157400992345,0.3751046828856042,0.015925808430023922
105,0.025000000000000466,0.0,0.5361929886156943,0.01767016108821221,0.38516653699450687,0.01650332506196716
106,0.03000000000000047,0.0,0.5477602972986138,0.017917295677629265,0.39561136702067967,0.01731766252452873
107,0.035000000000000475,0.0,0.5565725141849786,0.01797332321567646,0.4030955430458529,0.017269305909808234
108,0.04000000000000048,0.0,0.567202675686892,0.01825875695512136,0.41253337594116973,0.017767218524165015
109,0.045000000000000484,0.0,0.5779781811750432,0.018530390701770726,0.4224049989068567,0.018218772951802346
110,0.05000000000000049,0.0,0.5943678040165894,0.019006622811372987,0.4276452089629039,0.01811472424506464
111,0.05500000000000049,0.0,0.6026678642925866,0.01919880037525265,0.4365716272668819,0.01848176365882482
112,0.0600000000000005,0.0,0.610347628629251,0.019218558398403723,0.4486377084608997,0.019294034996391308
113,0.0650000000000005,9.03995660820828e-05,0.6212088249087123,0.019651153017617627,0.45134206447844094,0.018882673540273197
114,0.0700000000000005,0.0003615982643283312,0.6295357027206943,0.019673489572163187,0.45893863733905743,0.018996528842177816
115,0.07500000000000051,0.0006327969625745796,0.639317206185896,0.019969050929036048,0.46867754857120714,0.019703521677860197
116,0.08000000000000052,0.0010847947929849937,0.6533520648737183,0.02024601354993322,0.47748316511241135,0.019981735066817306
117,0.08500000000000052,0.002802386548544567,0.6588432723046624,0.020248903718711856,0.48469398939204383,0.019926769592055978
118,0.09000000000000052,0.0019887904538058217,0.6705528329564218,0.020620229238166764,0.4877110425739602,0.019791143350885453
119,0.09500000000000053,0.0030735852467908154,0.6789862842776682,0.020637079202660863,0.49925989067585685,0.020180700282039044
120,0.10000000000000053,0.0034351835111191466,0.6863520596645383,0.020727022210075375,0.5051271263376793,0.020250642543325675
121,0.10500000000000054,0.003254384378954981,0.6932399624651794,0.020630220525619063,0.511780397156005,0.020317416756642583
122,0.11000000000000054,0.0019887904538058217,0.6993959510775104,0.020620397867507034,0.5163372172521015,0.020233836852123026
123,0.11500000000000055,0.0026215874163804014,0.7109785928851639,0.020727713545193094,0.5246099056549657,0.02036419160586562
124,0.12000000000000055,0.0018079913216416561,0.7239450970230875,0.020983563364675377,0.5328191963863379,0.020697521016231363
125,0.12500000000000056,0.002802386548544567,0.7311021923860663,0.020798084111990793,0.540813345182386,0.020535448280059817
126,0.13000000000000056,0.0017175917555595733,0.7449031795152811,0.021103739831759002,0.5518452365256101,0.020812712887040254
127,0.13500000000000056,0.0021695895859699874,0.7606322559754568,0.02109708525930742,0.5583514573598657,0.02034278579648467
128,0.14000000000000057,0.001355993491231242,0.7728243440424043,0.0209802852940132,0.5730755137873662,0.02092482186806521
129,0.14500000000000057,0.00289278611462665,0.7913190807699452,0.021092790360744143,0.5856707683148107,0.020812533117412668
130,0.15000000000000058,0.0031639848128728982,0.8137907569656702,0.021279185498288576,0.6088406247229675,0.021673169796228495
131,0.15500000000000058,0.002350388718134153,0.8387713958955654,0.02134043088313097,0.6290728707612606,0.02204000995721808
132,0.1600000000000006,0.001898390887723739,0.8725658202412226,0.02195108056661676,0.6519776453938642,0.022233605002641495
133,0.1650000000000006,0.002802386548544567,0.9022424058470756,0.02185918076275129,0.6765348075298775,0.022308048436898088
134,0.1700000000000006,0.0025311878502983186,0.9441331808349853,0.022454729016663396,0.7099968029856861,0.023008814397324443
135,0.1750000000000006,0.0017175917555595733,0.9937881048591211,0.023466132540733882,0.7458140780315986,0.0233520977498236
136,0.1800000000000006,0.002350388718134153,1.0346204609659246,0.02351361192693792,0.7740176104877742,0.02318838654842365
137,0.1850000000000006,0.002350388718134153,1.0903266582907836,0.024228806691581763,0.8220187230755625,0.024470234874561993
138,0.1900000000000006,0.0021695895859699874,1.1416171794869439,0.024716790488007335,0.8565452524099301,0.024547919784678907
139,0.19500000000000062,0.0020791900198879045,1.2002398753405916,0.02522800521765033,0.9022691065880766,0.025184829766381648
140,0.20000000000000062,0.0019887904538058217,1.2630996820354266,0.02603272885942168,0.954377843577293,0.026168771402717436
141,0.20500000000000063,0.002711986982462484,1.3225666793757467,0.026497559178631072,0.9992024411031288,0.026614879554836414
142,0.21000000000000063,0.0016271921894774905,1.388373753228518,0.027054049676746014,1.0433103606317882,0.026947062667344934
143,0.21500000000000064,0.0025311878502983186,1.4541187978831587,0.027800697376613098,1.0979691362788833,0.027851698314611806
144,0.22000000000000064,0.002711986982462484,1.5146347730494678,0.028145311111838347,1.1488314807929776,0.02807662637432989
145,0.22500000000000064,0.002802386548544567,1.5825037389316878,0.02885089401230766,1.207627535394252,0.02885483573526481
146,0.23000000000000065,0.0024407882842162358,1.6471211116019973,0.029427344459040907,1.2533442645803141,0.02907474907625356
147,0.23500000000000065,0.0024407882842162358,1.7137794480501292,0.030001712501394856,1.3131251077783384,0.030125597195420725
148,0.24000000000000066,0.0034351835111191466,1.7672536422978853,0.030310370370847307,1.3665755011506295,0.030683469713482455
149,0.24500000000000066,0.0030735852467908154,1.8396176888051605,0.031248094549803887,1.4132975139666555,0.03089632328033799
150,0.25000000000000067,0.003254384378954981,1.88416927658813,0.031180850359678405,1.4669231646534269,0.031452513225428254
151,0.25500000000000067,0.0036159826432833123,1.9456614737420113,0.03190141742708587,1.5199201454307683,0.0325335223784245
152,0.2600000000000007,0.0036159826432833123,1.9944723900897603,0.031973350769619914,1.558044296345043,0.03264808839345207
153,0.2650000000000007,0.004067980473693726,2.0445851537497006,0.032656168380945434,1.609096808611334,0.03358168009010827
154,0.2700000000000007,0.004248779605857892,2.093037602730133,0.03307844084404501,1.649839086261516,0.033896620725072525
155,0.2750000000000007,0.007051166154402459,2.1364441249905672,0.03325907760208648,1.6983085681540087,0.03488007197446943
156,0.2800000000000007,0.005695172663171217,2.172659732105307,0.033382799758292496,1.73438333200864,0.035141208967342394
157,0.2850000000000007,0.005423973964924968,2.2101281036524187,0.033900154817932446,1.7632370105441546,0.03546853032993119
158,0.2900000000000007,0.0063279696257457965,2.237365310087002,0.03394778195579589,1.793435138939963,0.035743277783871055
159,0.2950000000000007,0.0057855722292533,2.256468650982246,0.033944847239246664,1.82157032088396,0.0361301396941491
160,0.3000000000000007,0.005514373531007051,2.2867165673700733,0.034370453217431804,1.8537819230458075,0.03659728492912453
161,0.3050000000000007,0.006056770927499548,2.3113867915568407,0.034665801897681134,1.8739268236709452,0.03704802761642863
162,0.3100000000000007,0.005604773097089134,2.326752203552981,0.03491693912917242,1.9006926437449712,0.03745891190985834
163,0.3150000000000007,0.006960766588320376,2.3450661372494097,0.03521236604498167,1.90513440594297,0.037112496997680246
164,0.32000000000000073,0.005966371361417465,2.342938388689797,0.03471602041301553,1.9254597103545643,0.03752599588914148
165,0.32500000000000073,0.006147170493581631,2.3492021590296344,0.03473462855877767,1.940889155149977,0.037989950544949566
166,0.33000000000000074,0.006418369191827879,2.35558044695916,0.03495222890190219,1.943857197684698,0.03756950001686641
167,0.33500000000000074,0.006418369191827879,2.361045445508521,0.03481052728838777,1.9531117821072699,0.03780738707922574
168,0.34000000000000075,0.007503163984812873,2.3591250346887533,0.034725729046418255,1.9492045554528388,0.03760043113769782
169,0.34500000000000075,0.005875971795335382,2.3508381691573987,0.03451877575796788,1.944000978232605,0.037244606696473066
170,0.35000000000000075,0.006960766588320376,2.3536498061965574,0.03487656257119495,1.964376140149897,0.03797815003620624
171,0.35500000000000076,0.0067799674561562105,2.3494330044477345,0.03493451385276497,1.9472521498115716,0.037275676682518556
172,0.36000000000000076,0.00515277526667872,2.3245972280791025,0.03418050484789599,1.9543591130323266,0.03751119597255952
173,0.36500000000000077,0.005966371361417465,2.3242359334766065,0.034296337550819254,1.9582755530661617,0.03781042008862741
174,0.3700000000000008,0.005966371361417465,2.3147522411850656,0.034287312136980636,1.9506144309000133,0.03743909073041241
175,0.3750000000000008,0.00515277526667872,2.297984900306962,0.033923751638866635,1.9487695264314253,0.03743547415715203
176,0.3800000000000008,0.005695172663171217,2.2880726334696444,0.034120406537487394,1.9409743638907295,0.037328375028165356
177,0.3850000000000008,0.004791177002350389,2.2748818294787125,0.03385601516530025,1.9389775586961169,0.03762363096267117
178,0.3900000000000008,0.004971976134514554,2.2546684983120446,0.033488170691914704,1.9321231046407992,0.037383126335290257
179,0.3950000000000008,0.004339179171939975,2.2429610204132797,0.03318371797192932,1.9241044507936778,0.03704771216524222
180,0.4000000000000008,0.004158380039775809,2.2337040205361536,0.033560587049161615,1.9122439604248411,0.0369551225953152
181,0.4050000000000008,0.0038871813415295607,2.2090635248708104,0.032987799934973576,1.910175921242145,0.03701378714235692
182,0.4100000000000008,0.00289278611462665,2.1927820453898335,0.03287433786976476,1.8942260655742718,0.036482162972454074
183,0.4150000000000008,0.0030735852467908154,2.1842655135390556,0.0329964054404533,1.889384577583831,0.036330701015364515
184,0.4200000000000008,0.003344783945037064,2.1669911758406686,0.03295592937661288,1.8945022688615059,0.036988190239204355
185,0.4250000000000008,0.0020791900198879045,2.152670557978258,0.032731413755820934,1.886419543479294,0.03652034062943787
186,0.4300000000000008,0.0030735852467908154,2.1200044111034835,0.0321252594744057,1.877433128056753,0.03613188427279066
187,0.43500000000000083,0.002802386548544567,2.1095175724193194,0.03198422980938555,1.8653365885832507,0.03568780581342515
188,0.44000000000000083,0.003254384378954981,2.1031651873394113,0.032348623170032946,1.8662877410511003,0.03572792323505998
189,0.44500000000000084,0.0036159826432833123,2.0783749439171113,0.03196156035325718,1.8652717029409533,0.0361872583124158
190,0.45000000000000084,0.0025311878502983186,2.064171732547623,0.03186542346239821,1.8519013360054914,0.035684172830822355
191,0.45500000000000085,0.00225998915205207,2.0333450822082595,0.031293231052821335,1.8509890948137815,0.03568477588575499
192,0.46000000000000085,0.002802386548544567,2.0148145411122718,0.03121153444950534,1.8457594469493643,0.0356270222209409
193,0.46500000000000086,0.002350388718134153,1.9945792095683441,0.03081495619291626,1.8461285490762245,0.03582494546901371
194,0.47000000000000086,0.003706382209365395,1.9693475436167032,0.030530586409129735,1.8329165877812703,0.035261253008465734
195,0.47500000000000087,0.0025311878502983186,1.9522955402641113,0.030605069737205618,1.826291347031719,0.03531134669551742
196,0.48000000000000087,0.0012655939251491593,1.9344665721619225,0.030461160777813204,1.8188567440036922,0.03496429565243852
197,0.4850000000000009,0.001898390887723739,1.921307812769657,0.030539960978266747,1.8068078771950362,0.034568746020244304
198,0.4900000000000009,0.002350388718134153,1.8912149845920294,0.029991959217926658,1.7993716458193558,0.03446553959728162
199,0.4950000000000009,0.001355993491231242,1.8780600716448141,0.02996235658779799,1.7860290823302616,0.033740829963675924
200,0.5000000000000009,0.0020791900198879045,1.8561588077051838,0.029612621342242733,1.7827681554246897,0.0339141802082893
201,0.5050000000000008,0.002711986982462484,1.83055073888661,0.029300536913656097,1.777287183142815,0.03397483806862852
202,0.5100000000000009,0.001446393057313325,1.8133975979181571,0.02948909762554834,1.767087282631174,0.033579999875721155
203,0.515000000000001,0.0019887904538058217,1.7880560031794033,0.02864332307298955,1.76321940130183,0.033597459806418276
204,0.5200000000000009,0.0017175917555595733,1.7717882149050947,0.028820332530289802,1.75209701809683,0.03332490271819785
205,0.5250000000000008,0.0018079913216416561,1.7472792531587222,0.028320120816420297,1.7369795274432733,0.03264913930535628
