x_values,signal_mean,signal_err,mvt_mean,mvt_err,reward_mean,reward_err
-0.49,3.8663496187377713,0.13772352519938455,3.6809357903690474,0.10746554893706053,3.673725997440936,0.10826515196512297
-0.47,3.8253773585281583,0.13950189677170777,3.6221492924331486,0.10615732286387368,3.683117169015967,0.10701108136438588
-0.45,3.8928439064409703,0.14655849824744355,3.703050709304114,0.1096970456159385,3.6907095892622794,0.10853357371740036
-0.43,3.9410284199156607,0.1497103567142291,3.6608092035136406,0.10654357466570662,3.688827691938355,0.1082034565559498
-0.41,3.8854480165676626,0.14327429815243276,3.679002809334699,0.10796142351273134,3.668288722229892,0.10782452727578694
-0.39,3.7506356900007183,0.1371134386375568,3.7019495260651514,0.1086626217858609,3.7005762958663633,0.10886290307253889
-0.37,3.7077578806177347,0.13208759547561197,3.7231618092924665,0.11007837946594935,3.7169018966547003,0.10770764369710975
-0.35,3.8644387455227434,0.1429921175915672,3.743275963999081,0.10931723146919686,3.6377639675468587,0.10439745396732968
-0.33,3.662631616362924,0.13233924458437338,3.761517807515974,0.10950159089413869,3.7142276459821812,0.10742851513810149
-0.31,3.726460916643735,0.132581545246794,3.6993094158491244,0.11016099054100538,3.717474199755306,0.10760356778862323
-0.29,3.8017256198885714,0.13992662933508557,3.74134476324073,0.10815794294541105,3.754740153740665,0.11001219406514699
-0.27,3.7848772366400913,0.13433937376531194,3.759153739668299,0.10954317312443859,3.8252494580810814,0.11067313098562796
-0.25,3.7499566163635705,0.13818497789808104,3.7721906855021516,0.11022123095357222,3.7442502314349664,0.11049332048211379
-0.23,3.73859019515635,0.13554038926452874,3.782631200812851,0.11049562302894157,3.7506680460521995,0.10920068150701202
-0.21,3.8215170709129396,0.14351860818465131,3.7675493857942453,0.10887066891952357,3.8321915572564795,0.11010515170771584
-0.19,3.6574221935294284,0.13594718195311936,3.835109346563486,0.11251309055855777,3.827181073032429,0.11032650469328047
-0.17,3.5653849936067044,0.13043343442193842,3.8557768509659036,0.11096443674532597,3.8899817928223843,0.11251784038238966
-0.15,3.6852441117590313,0.14374672206378789,3.879319778555058,0.11228500648624652,3.906401285629111,0.11234619572809189
-0.13,3.741890667802815,0.13788517148405033,3.8963678326766793,0.11378244460440878,3.918973078903348,0.11302882310604695
-0.11,3.710616601818239,0.13536849671134787,3.952523779920918,0.11358323632050717,4.003655921827571,0.11662839632256056
-0.09,3.845093296594343,0.14873328063509075,3.9344080017434004,0.11265375731254143,4.051699362439008,0.11573752097700579
-0.07,3.696331800164012,0.13369790991146566,4.069890254247676,0.1163514023514477,4.040097290789329,0.11645272763670415
-0.05,3.7656800664992924,0.13482484039676584,4.004848328785584,0.11557904204700709,4.11778146659279,0.11699221686224133
-0.03,3.698973388005952,0.1369842224257068,4.070210493856941,0.11702234727407809,4.144751747141013,0.11836197903371658
-0.01,3.7640816069547585,0.1474877569203021,4.098171847122315,0.1158652865341191,4.1617791646283795,0.11921866169441361
0.01,3.79763053303948,0.1398198262400883,4.103699392246071,0.11608286283345413,4.203156389105209,0.11920812424423587
0.03,3.8699381460895346,0.14814059167759333,4.237363222824692,0.12002910636892287,4.254205365125661,0.12183137591901394
0.05,3.9881132182553736,0.14482992715498183,4.21904403961355,0.11924709752465582,4.3358427461702975,0.12340682106916252
0.07,4.251440155747314,0.15282686737038684,4.518977443700848,0.1303369039920279,4.634382333863557,0.1332045133462912
0.09,4.351477886715245,0.15706593273391253,5.00615195269625,0.152243904078179,5.0779589360243,0.15553659038715667
0.11,4.70431169361744,0.16744508358426102,5.381977983857555,0.17248549439560315,5.552599119676711,0.17681722694055052
0.13,4.693112107075203,0.17027539186505397,5.805343611009233,0.1826345561029922,5.913279327348103,0.18590888489909552
0.15,4.856199019425793,0.1655894138776218,6.021226241938835,0.18437633624485014,6.172572021798716,0.18913982536983703
0.17,4.855693123799079,0.1715486774669894,6.101834962595714,0.18049817470707744,6.255058845422618,0.19079291880373736
0.19,4.580920947609655,0.16016238626980578,6.148726941363219,0.1821749085612858,6.2911652364100465,0.1906659875878687
0.21,4.478539778024014,0.15917574090031197,6.044093237925002,0.17943292558552892,6.190419899596576,0.1870446663424032
0.23,4.365030826037404,0.16101453553769474,6.013519947407473,0.17735766174470372,6.147719809597394,0.18387134893153134
0.25,4.306028908670209,0.14821515083629377,5.889536550312229,0.174522089947362,5.977859621257271,0.17829549546469559
0.27,4.20548884291418,0.1487050078125358,5.7189275696127595,0.16917792288336178,5.808894298113754,0.17229096219012316
0.29,4.200617659924395,0.14673847856775432,5.580413643282492,0.16320812239168622,5.616312700748979,0.16621157831690056
0.31,4.017811375267785,0.14177707760765787,5.503989907637461,0.16049723064878718,5.434063940134231,0.16057987630992618
0.33,3.928260727323767,0.1414535277971446,5.344066566394724,0.15698495086605088,5.429024106839046,0.16055075744628033
0.35,4.065818289082267,0.14131694008615503,5.217438151326153,0.1523319832369017,5.297332654855999,0.1541282458779002
0.37,3.9998566891899316,0.14394981649615157,5.067379652043885,0.1488161182992312,5.233906446181701,0.15403607593202026
0.39,3.966278959529084,0.14604721808451615,5.028715843028348,0.14405862527939362,5.084691978413413,0.14691928241712343
0.41,3.884194844692169,0.13624850289596657,4.971020519208477,0.14170429016769567,4.994876276690535,0.1438756752968691
0.43,3.8205406620685904,0.13675170801939676,4.86604373610404,0.1399551359688955,4.914798543182095,0.14076100565114433
0.45,3.9696267413415365,0.1437587969165461,4.875160940420746,0.1376822371140439,4.852941859011017,0.13885209457550388
0.47,3.7992525216454442,0.13453989569070365,4.808130845208228,0.1387284871325523,4.770815760969855,0.13453058929313855
0.49,4.076483084821863,0.15878955081245738,4.707782432830849,0.13327346324498937,4.7429422554416,0.13306127014302496
0.51,3.808566101138404,0.13803446730116345,4.73877743740907,0.13581144994520142,4.684802506252705,0.1316750716585609
0.53,3.967333440359195,0.14798495307735923,4.70364065247303,0.1338954619362512,4.614310510637004,0.13007277643346896
0.55,3.763775921010249,0.13663049752587728,4.729060936273305,0.1343924768030288,4.610667097931243,0.12900636155319942
0.57,3.891112170196819,0.1433956323180436,4.759852229020852,0.1367836165106286,4.569734937081904,0.12741506595624436
0.59,4.013455035071364,0.14779198669001048,4.7105500824492434,0.13448227282061334,4.525061100432106,0.12793829943418478
0.61,4.0576397620182,0.15145025191705455,4.700070779087296,0.13246680376526543,4.520809794386231,0.12581991780070456
0.63,3.83444783719584,0.13881301766076917,4.7676675247980365,0.13485486786792358,4.469782153688413,0.12428833004372929
0.65,3.7513893124175697,0.1364951885879984,4.714654926394978,0.13326692867822668,4.423281856009488,0.1237488047648784
0.67,3.864654396933737,0.1445033310977134,4.798641763503468,0.13572855775163545,4.365169547354667,0.12227727005566028
0.69,3.740221161672683,0.13502912576047013,4.780568270752662,0.13546533380381584,4.399696152327889,0.12286718016931314
0.71,3.9297529548519243,0.14985124262989577,4.751512720508365,0.13655478270149116,4.346890874934933,0.12124849949677827
0.73,3.842622478684043,0.1409799462007056,4.7564914134450875,0.1345387581146926,4.362994437653651,0.12198265744804014
0.75,3.8373072865686746,0.14079167214044952,4.727693624025219,0.13313775542321546,4.316924227021387,0.12165118849540521
0.77,3.804026264094104,0.14092287439950604,4.691430952700911,0.13265825271158757,4.27161307377282,0.11956182406555452
0.79,3.842448455752978,0.13803439271561446,4.663374606445195,0.1303387176874538,4.259053859962378,0.11800101896559818
0.81,3.9123978434863385,0.15050885987953924,4.705754450987516,0.13129881180061534,4.238133578285482,0.11852650256370847
0.83,3.710483210619407,0.137472027156646,4.65351141170113,0.13322841434918598,4.232463723234439,0.11792028977303062
0.85,3.699950595884923,0.1334268549375365,4.6171778948687585,0.12898536220800902,4.155728073777345,0.11796297588064711
0.87,3.7537024234919167,0.1365541151169007,4.610308905420329,0.12760832310991868,4.146956839385232,0.1176802273225264
0.89,3.744849594844962,0.13859204623821536,4.572502798037267,0.1256765578954195,4.16388009146233,0.11650777920355918
0.91,3.8254137688792906,0.14213609797500948,4.605175780595265,0.12511134338138105,4.112990743107677,0.11576384883942108
0.93,3.762405974061647,0.13996413683891448,4.510366385764782,0.12467552710370387,4.113802554310126,0.11575107002575141
0.95,3.800651342160292,0.1503996114937513,4.492913935443792,0.12470807739966648,4.090139080162715,0.11640679413030848
0.97,3.6887504590575126,0.1357204363834859,4.488245620420834,0.12297129915417353,4.091311413241648,0.11646966112255389
0.99,3.5889082763636675,0.13435190083566484,4.558620952981164,0.12409565993968603,4.059332885496519,0.11569131501690957
1.01,3.65764241997709,0.1378740089030072,4.432415381520915,0.1217465902338391,4.009743596217901,0.11290087144708102
1.03,3.697225021678523,0.13371170297575996,4.430989985791403,0.12181698766405766,4.006254562319488,0.1141786883633465
1.05,3.7597712170158304,0.1477966878673953,4.412060964538845,0.11914452552374738,4.0055257957566575,0.11471884728804144
1.07,3.772870940560203,0.1505208403545964,4.376886971069267,0.11870157046093766,3.9773730418188418,0.11370536936187499
1.09,3.8054012972584617,0.1405395468044308,4.411058539231249,0.12070637605149157,3.941683177427135,0.11200638146343866
1.11,3.7224727779913094,0.13721649039721526,4.358359406080313,0.11930457911145831,3.932653520297935,0.11303177182552322
1.13,3.7023844275388935,0.13821775677761405,4.347587375680065,0.11992445044210928,3.90810721446846,0.11159005262854714
1.15,3.800096684724056,0.14114824896979777,4.346289972449072,0.12152109167218973,3.8724347645433546,0.11030870659985664
1.17,3.683445249375845,0.14006369865262966,4.257056533016308,0.11723584294961432,3.8788318499322125,0.11114693608813592
1.19,3.8432969031731443,0.15037164371585926,4.2965205015813215,0.1167696781306265,3.9127209289423135,0.11165824928821175
1.21,3.7225879665259605,0.14306485584693487,4.2897953887028315,0.11733522364520219,3.894847774372741,0.11017467250204431
1.23,3.774477059629255,0.14588482505681313,4.2442431229541935,0.11736482480853168,3.88448145405414,0.1100720824060371
1.25,3.648420055722837,0.13563341918767458,4.139579919408723,0.11426725361942024,3.889773878752555,0.11206683897368834
1.27,3.7055722775135047,0.13360535071689106,4.189722164067189,0.11558252126686779,3.8970793681818434,0.11106432634343277
1.29,3.68970103150792,0.13809461072039306,4.094666444911512,0.11176116806735431,3.9548903443811825,0.11292035068371516
1.31,3.4928668289371507,0.12728874537271387,4.18531733539595,0.11440582862684455,3.953980917992145,0.11109000939846847
1.33,3.835390610682362,0.1430459361972035,4.102576645507106,0.11468032357944474,3.9074062533090137,0.11299616311929919
1.35,3.6714964098000737,0.13744782973213163,4.110012318911631,0.11314837987129281,3.9265482883808187,0.11293049529075792
1.37,3.68888445861503,0.14016770795085984,4.129099438734184,0.11526233165351575,3.9552988387339347,0.11320791752440884
1.39,3.7557715918405674,0.1389626894461761,4.03472735730463,0.11174999457901469,3.925989392633592,0.11148612988303354
1.41,3.72221665306409,0.13595855748325716,4.079431160043131,0.11428039928021758,3.9952253729279956,0.11140870500719709
1.43,3.7694892224072496,0.13907504559311346,4.07888182326762,0.1125635138959475,3.972011097132381,0.1125779919760982
1.45,3.5739361941401797,0.13285852643702814,4.101383397702889,0.11405407683700257,3.9546200428636866,0.11161655476635757
1.47,3.8381070615149664,0.13907680549509593,4.088516626893664,0.11190363241700438,3.9893072559189484,0.11239017020508298
1.49,3.7578924220068712,0.13988142637394935,4.040489701542714,0.11271793964758589,3.947885756148391,0.1113739667849548
